name,mode,affinity_kcal_mol,dist_lb,dist_ub
gen_mol143,3.0,-5.419,1.641,6.748
gen_mol143,4.0,-5.339,4.058,7.728
gen_mol143,5.0,-5.325,3.603,6.469
gen_mol143,6.0,-5.308,1.986,3.159
gen_mol143,7.0,-5.256,4.967,9.01
gen_mol143,8.0,-5.189,5.073,9.307
gen_mol143,9.0,-5.09,5.233,8.175
gen_mol1440,1.0,-6.116,0.0,0.0
gen_mol1440,2.0,-5.943,1.012,1.445
gen_mol1440,3.0,-5.829,2.711,10.12
gen_mol1440,4.0,-5.822,3.139,10.15
gen_mol1440,5.0,-5.798,12.91,15.14
gen_mol1440,6.0,-5.774,4.212,10.08
gen_mol1440,7.0,-5.728,3.422,5.333
gen_mol1440,8.0,-5.672,2.194,3.139
gen_mol1440,9.0,-5.648,1.224,2.085
gen_mol1441,1.0,-6.669,0.0,0.0
gen_mol1441,2.0,-5.888,1.865,7.431
gen_mol1441,3.0,-5.853,2.517,3.914
gen_mol1441,4.0,-5.639,2.365,7.816
gen_mol1441,5.0,-5.522,3.915,8.95
gen_mol1441,6.0,-5.501,2.552,7.721
gen_mol1441,7.0,-5.413,4.131,9.112
gen_mol1441,8.0,-5.377,2.611,4.861
gen_mol1441,9.0,-5.227,2.747,7.292
gen_mol1442,1.0,-6.058,0.0,0.0
gen_mol1442,2.0,-5.996,0.5073,8.481
gen_mol1442,3.0,-5.925,1.449,8.594
gen_mol1442,4.0,-5.836,1.507,1.993
gen_mol1442,5.0,-5.77,3.209,9.098
gen_mol1442,6.0,-5.748,2.341,3.342
gen_mol1442,7.0,-5.737,1.291,2.065
gen_mol1442,8.0,-5.64,1.993,8.868
gen_mol1442,9.0,-5.609,0.7158,1.884
gen_mol1443,1.0,-5.767,0.0,0.0
gen_mol1443,2.0,-5.745,2.913,7.477
gen_mol1443,3.0,-5.741,2.397,7.585
gen_mol1443,4.0,-5.686,2.31,7.468
gen_mol1443,5.0,-5.529,5.648,8.522
gen_mol1443,6.0,-5.528,1.905,3.992
gen_mol1443,7.0,-5.486,5.088,8.552
gen_mol1443,8.0,-5.444,2.423,7.252
gen_mol1443,9.0,-5.25,1.98,6.711
gen_mol1444,1.0,-6.99,0.0,0.0
gen_mol1444,2.0,-6.857,1.525,2.128
gen_mol1444,3.0,-6.81,2.427,7.91
gen_mol1444,4.0,-6.529,1.717,2.417
gen_mol1444,5.0,-6.217,2.943,8.786
gen_mol1444,6.0,-6.175,2.963,7.181
gen_mol1444,7.0,-6.14,3.01,8.76
gen_mol1444,8.0,-6.132,2.976,9.19
gen_mol1444,9.0,-5.969,4.602,6.649
gen_mol1445,1.0,-6.278,0.0,0.0
gen_mol1445,2.0,-6.275,4.945,9.958
gen_mol1445,3.0,-6.258,0.1829,1.618
gen_mol1445,4.0,-6.245,5.057,9.416
gen_mol1445,5.0,-6.237,4.943,10.03
gen_mol1445,6.0,-6.211,6.381,10.85
gen_mol1445,7.0,-6.01,5.46,9.151
gen_mol1445,8.0,-5.954,4.532,7.902
gen_mol1445,9.0,-5.891,1.568,2.809
gen_mol1446,1.0,-6.353,0.0,0.0
gen_mol1446,2.0,-5.861,1.276,3.194
gen_mol1446,3.0,-5.376,4.29,7.923
gen_mol1446,4.0,-5.366,1.973,6.927
gen_mol1446,5.0,-5.332,2.758,7.822
gen_mol1446,6.0,-5.254,1.795,7.705
gen_mol1446,7.0,-5.235,2.293,6.884
gen_mol1446,8.0,-5.21,2.176,2.53
gen_mol1446,9.0,-5.05,2.267,6.747
gen_mol1447,1.0,-5.879,0.0,0.0
gen_mol1447,2.0,-5.83,0.1501,2.417
gen_mol1447,3.0,-5.8,1.101,2.571
gen_mol1447,4.0,-5.326,2.357,7.924
gen_mol1447,5.0,-5.228,4.428,7.014
gen_mol1447,6.0,-5.216,1.902,7.538
gen_mol1447,7.0,-5.206,2.466,8.218
gen_mol1447,8.0,-5.145,3.246,7.607
gen_mol1447,9.0,-5.133,4.392,7.03
gen_mol1448,1.0,-5.369,0.0,0.0
gen_mol1448,2.0,-5.314,1.581,3.705
gen_mol1448,3.0,-5.291,4.327,7.389
gen_mol1448,4.0,-5.289,2.709,8.257
gen_mol1448,5.0,-5.176,2.633,7.843
gen_mol1448,6.0,-5.162,2.647,3.299
gen_mol1448,7.0,-5.099,1.837,4.229
gen_mol1448,8.0,-4.976,13.91,16.43
gen_mol1448,9.0,-4.896,1.72,5.346
gen_mol1449,1.0,-5.361,0.0,0.0
gen_mol1449,2.0,-5.332,1.584,1.962
gen_mol1449,3.0,-5.121,1.605,2.752
gen_mol1449,4.0,-5.113,2.467,7.257
gen_mol1449,5.0,-5.01,3.531,5.753
gen_mol1449,6.0,-4.984,2.885,8.053
gen_mol1449,7.0,-4.969,6.296,11.05
gen_mol1449,8.0,-4.953,2.58,6.8
gen_mol1449,9.0,-4.925,5.103,8.452
gen_mol144,1.0,-6.537,0.0,0.0
gen_mol144,2.0,-6.156,1.77,2.748
gen_mol144,3.0,-6.084,1.702,7.901
gen_mol144,4.0,-5.976,2.009,7.966
gen_mol144,5.0,-5.865,2.901,4.168
gen_mol144,6.0,-5.795,4.291,9.151
gen_mol144,7.0,-5.765,1.891,7.82
gen_mol144,8.0,-5.694,6.26,7.75
gen_mol144,9.0,-5.665,6.09,8.694
gen_mol1450,1.0,-6.448,0.0,0.0
gen_mol1450,2.0,-6.214,1.168,1.922
gen_mol1450,3.0,-6.079,2.332,8.304
gen_mol1450,4.0,-6.004,1.678,2.09
gen_mol1450,5.0,-5.849,4.232,6.697
gen_mol1450,6.0,-5.667,3.405,8.523
gen_mol1450,7.0,-5.379,1.435,7.902
gen_mol1450,8.0,-5.35,2.023,8.239
gen_mol1450,9.0,-5.304,2.323,8.296
gen_mol1451,1.0,-6.998,0.0,0.0
gen_mol1451,2.0,-6.402,5.144,9.711
gen_mol1451,3.0,-6.387,2.41,7.41
gen_mol1451,4.0,-6.327,1.993,7.234
gen_mol1451,5.0,-6.273,1.752,6.854
gen_mol1451,6.0,-6.102,1.896,4.131
gen_mol1451,7.0,-5.995,6.185,9.15
gen_mol1451,8.0,-5.97,5.692,9.021
gen_mol1451,9.0,-5.916,6.073,10.14
gen_mol1452,1.0,-5.783,0.0,0.0
gen_mol1452,2.0,-5.771,1.256,5.899
gen_mol1452,3.0,-5.324,1.779,6.969
gen_mol1452,4.0,-5.089,4.72,8.6
gen_mol1452,5.0,-5.076,2.833,6.916
gen_mol1452,6.0,-5.066,1.821,4.259
gen_mol1452,7.0,-5.054,4.349,6.691
gen_mol1452,8.0,-4.826,13.52,17.53
gen_mol1452,9.0,-4.785,13.18,15.9
gen_mol1453,1.0,-6.039,0.0,0.0
gen_mol1453,2.0,-5.842,4.921,7.85
gen_mol1453,3.0,-5.774,2.684,4.04
gen_mol1453,4.0,-5.768,4.907,7.779
gen_mol1453,5.0,-5.742,1.966,6.567
gen_mol1453,6.0,-5.736,4.167,6.931
gen_mol1453,7.0,-5.707,1.505,2.316
gen_mol1453,8.0,-5.682,5.677,8.249
gen_mol1453,9.0,-5.516,2.293,6.566
gen_mol1454,1.0,-5.648,0.0,0.0
gen_mol1454,2.0,-5.634,1.908,6.663
gen_mol1454,3.0,-5.577,5.666,9.042
gen_mol1454,4.0,-5.483,1.81,7.008
gen_mol1454,5.0,-5.166,3.447,6.629
gen_mol1454,6.0,-5.163,4.895,8.273
gen_mol1454,7.0,-5.084,2.005,2.778
gen_mol1454,8.0,-5.053,3.166,6.707
gen_mol1454,9.0,-5.033,2.174,5.833
gen_mol1455,1.0,-6.037,0.0,0.0
gen_mol1455,2.0,-6.034,3.947,8.863
gen_mol1455,3.0,-5.974,3.239,4.697
gen_mol1455,4.0,-5.759,7.018,9.813
gen_mol1455,5.0,-5.594,3.194,4.756
gen_mol1455,6.0,-5.476,2.24,2.898
gen_mol1455,7.0,-5.397,4.236,8.792
gen_mol1455,8.0,-5.307,4.115,5.828
gen_mol1455,9.0,-5.252,4.826,8.891
gen_mol1456,1.0,-6.034,0.0,0.0
gen_mol1456,2.0,-5.998,3.019,4.147
gen_mol1456,3.0,-5.79,2.563,7.553
gen_mol1456,4.0,-5.78,3.623,8.182
gen_mol1456,5.0,-5.482,1.414,1.771
gen_mol1456,6.0,-5.439,2.711,4.376
gen_mol1456,7.0,-5.41,2.983,6.729
gen_mol1456,8.0,-5.377,1.886,2.826
gen_mol1457,1.0,-6.546,0.0,0.0
gen_mol1457,2.0,-6.436,3.835,6.358
gen_mol1457,3.0,-6.329,3.856,8.391
gen_mol1457,4.0,-6.313,1.967,6.604
gen_mol1457,5.0,-6.254,3.512,7.521
gen_mol1457,6.0,-6.245,0.9941,2.089
gen_mol1457,7.0,-6.016,3.206,7.6
gen_mol1457,8.0,-5.936,3.504,7.428
gen_mol1457,9.0,-5.864,2.791,5.724
gen_mol1458,1.0,-6.659,0.0,0.0
gen_mol1458,2.0,-6.641,2.56,8.204
gen_mol1458,3.0,-6.547,1.609,2.261
gen_mol1458,4.0,-6.492,5.208,10.67
gen_mol1458,5.0,-6.403,2.688,4.636
gen_mol1458,6.0,-6.256,2.475,8.067
gen_mol1458,7.0,-6.2,2.485,6.632
gen_mol1458,8.0,-5.912,2.704,8.133
gen_mol1458,9.0,-5.887,2.664,6.604
gen_mol1459,1.0,-5.658,0.0,0.0
gen_mol1459,2.0,-5.429,3.611,5.391
gen_mol1459,3.0,-5.416,2.317,7.281
gen_mol1459,4.0,-5.251,2.357,4.025
gen_mol1459,5.0,-5.218,1.987,7.277
gen_mol1459,6.0,-5.214,2.705,7.904
gen_mol1459,7.0,-5.118,2.68,4.125
gen_mol1459,8.0,-4.921,1.872,2.179
gen_mol1459,9.0,-4.921,2.51,6.925
gen_mol145,1.0,-6.14,0.0,0.0
gen_mol145,2.0,-6.088,1.231,6.191
gen_mol145,3.0,-5.825,1.118,6.067
gen_mol145,4.0,-5.722,1.709,3.278
gen_mol145,5.0,-5.702,1.683,6.459
gen_mol145,6.0,-5.581,12.9,15.18
gen_mol145,7.0,-5.525,1.499,3.561
gen_mol145,8.0,-5.457,2.449,6.834
gen_mol145,9.0,-5.424,2.976,7.407
gen_mol1460,1.0,-6.098,0.0,0.0
gen_mol1460,2.0,-6.085,1.54,2.424
gen_mol1460,3.0,-5.978,2.745,4.055
gen_mol1460,4.0,-5.906,2.494,3.461
gen_mol1460,5.0,-5.873,4.131,6.674
gen_mol1460,6.0,-5.864,1.717,2.885
gen_mol1460,7.0,-5.732,5.107,7.349
gen_mol1460,8.0,-5.555,1.681,2.629
gen_mol1460,9.0,-5.521,4.04,6.489
gen_mol1461,1.0,-6.0,0.0,0.0
gen_mol1461,2.0,-5.781,1.218,2.062
gen_mol1461,3.0,-5.676,3.798,5.664
gen_mol1461,4.0,-5.674,2.472,5.588
gen_mol1461,5.0,-5.641,2.615,7.624
gen_mol1461,6.0,-5.54,3.038,5.843
gen_mol1461,7.0,-5.539,4.242,6.449
gen_mol1461,8.0,-5.47,2.542,5.413
gen_mol1461,9.0,-5.461,1.753,5.661
gen_mol1462,1.0,-6.395,0.0,0.0
gen_mol1462,2.0,-6.365,2.094,7.21
gen_mol1462,3.0,-6.362,1.837,2.625
gen_mol1462,4.0,-6.358,3.04,7.595
gen_mol1462,5.0,-6.35,2.459,7.265
gen_mol1462,6.0,-6.34,5.213,7.77
gen_mol1462,7.0,-6.326,2.182,7.136
gen_mol1462,8.0,-6.232,2.104,7.783
gen_mol1462,9.0,-6.121,2.414,4.048
gen_mol1463,1.0,-6.278,0.0,0.0
gen_mol1463,2.0,-6.214,1.598,9.739
gen_mol1463,3.0,-6.131,1.837,10.24
gen_mol1463,4.0,-6.09,1.649,9.502
gen_mol1463,5.0,-5.948,4.295,7.665
gen_mol1463,6.0,-5.942,4.564,5.967
gen_mol1463,7.0,-5.922,4.182,7.302
gen_mol1463,8.0,-5.897,3.902,7.248
gen_mol1463,9.0,-5.897,3.15,9.408
gen_mol1464,1.0,-5.941,0.0,0.0
gen_mol1464,2.0,-5.851,4.53,5.417
gen_mol1464,3.0,-5.799,1.486,9.551
gen_mol1464,4.0,-5.775,1.814,9.879
gen_mol1464,5.0,-5.747,3.57,9.595
gen_mol1464,6.0,-5.741,1.635,2.234
gen_mol1464,7.0,-5.666,3.098,4.165
gen_mol1464,8.0,-5.562,2.419,3.492
gen_mol1464,9.0,-5.516,3.931,10.23
gen_mol1465,1.0,-6.493,0.0,0.0
gen_mol1465,2.0,-6.454,2.437,8.056
gen_mol1465,3.0,-6.196,2.183,3.853
gen_mol1465,4.0,-6.13,5.053,8.128
gen_mol1465,5.0,-6.129,5.015,9.204
gen_mol1465,6.0,-6.109,2.166,7.245
gen_mol1465,7.0,-5.986,3.141,5.781
gen_mol1465,8.0,-5.934,4.477,7.322
gen_mol1465,9.0,-5.911,1.962,3.539
gen_mol1466,1.0,-7.055,0.0,0.0
gen_mol1466,2.0,-6.45,4.271,7.976
gen_mol1466,3.0,-6.205,2.019,2.852
gen_mol1466,4.0,-6.201,1.306,1.787
gen_mol1466,5.0,-6.18,4.395,7.192
gen_mol1466,6.0,-6.156,2.919,8.435
gen_mol1466,7.0,-6.132,2.823,8.731
gen_mol1466,8.0,-5.967,2.153,2.993
gen_mol1466,9.0,-5.935,12.31,14.06
gen_mol1467,1.0,-5.828,0.0,0.0
gen_mol1467,2.0,-5.617,1.125,2.16
gen_mol1467,3.0,-5.533,3.535,6.804
gen_mol1467,4.0,-5.481,2.125,4.163
gen_mol1467,5.0,-5.281,1.532,4.554
gen_mol1467,6.0,-5.262,2.299,5.466
gen_mol1467,7.0,-5.245,3.749,5.522
gen_mol1467,8.0,-5.229,1.773,3.092
gen_mol1467,9.0,-5.157,4.373,6.764
gen_mol1468,1.0,-5.9,0.0,0.0
gen_mol1468,2.0,-5.81,3.962,7.639
gen_mol1468,3.0,-5.743,4.442,10.83
gen_mol1468,4.0,-5.694,8.447,10.86
gen_mol1468,5.0,-5.65,3.648,6.908
gen_mol1468,6.0,-5.644,3.348,6.319
gen_mol1468,7.0,-5.549,4.202,9.984
gen_mol1468,8.0,-5.42,3.85,6.884
gen_mol1468,9.0,-5.19,2.361,3.053
gen_mol1469,1.0,-7.154,0.0,0.0
gen_mol1469,2.0,-6.261,1.152,1.825
gen_mol1469,3.0,-6.073,3.424,8.169
gen_mol1469,4.0,-5.898,1.175,1.716
gen_mol1469,5.0,-5.862,2.125,7.931
gen_mol1469,6.0,-5.771,2.196,8.406
gen_mol1469,7.0,-5.648,3.874,9.507
gen_mol1469,8.0,-5.629,2.986,8.501
gen_mol1469,9.0,-5.583,1.585,2.24
gen_mol146,1.0,-6.327,0.0,0.0
gen_mol146,2.0,-6.171,1.307,2.031
gen_mol146,3.0,-5.935,1.226,2.097
gen_mol146,4.0,-5.875,3.014,8.068
gen_mol146,5.0,-5.866,1.412,7.517
gen_mol146,6.0,-5.765,1.717,2.093
gen_mol146,7.0,-5.711,5.021,7.139
gen_mol146,8.0,-5.599,2.186,2.784
gen_mol146,9.0,-5.58,2.418,7.128
gen_mol1470,1.0,-6.469,0.0,0.0
gen_mol1470,2.0,-6.064,1.978,3.9
gen_mol1470,3.0,-5.907,2.695,7.92
gen_mol1470,4.0,-5.822,4.907,7.497
gen_mol1470,5.0,-5.754,3.096,4.845
gen_mol1470,6.0,-5.726,3.816,5.258
gen_mol1470,7.0,-5.625,2.807,4.524
gen_mol1470,8.0,-5.473,2.918,6.556
gen_mol1470,9.0,-5.262,2.747,4.578
gen_mol1471,1.0,-6.525,0.0,0.0
gen_mol1471,2.0,-6.404,2.285,3.985
gen_mol1471,3.0,-6.245,2.062,8.49
gen_mol1471,4.0,-6.199,0.8079,1.17
gen_mol1471,5.0,-6.154,1.699,8.39
gen_mol1471,6.0,-6.129,2.563,8.737
gen_mol1471,7.0,-6.125,1.373,1.88
gen_mol1471,8.0,-6.099,1.388,1.708
gen_mol1471,9.0,-5.94,2.209,8.842
gen_mol1472,1.0,-7.025,0.0,0.0
gen_mol1472,2.0,-6.781,1.803,1.858
gen_mol1472,3.0,-6.105,3.187,7.498
gen_mol1472,4.0,-6.011,3.059,7.203
gen_mol1472,5.0,-5.836,1.9,2.306
gen_mol1472,6.0,-5.736,3.363,6.985
gen_mol1472,7.0,-5.712,5.344,9.35
gen_mol1472,8.0,-5.707,5.304,8.872
gen_mol1472,9.0,-5.621,2.159,7.264
gen_mol1473,1.0,-6.351,0.0,0.0
gen_mol1473,2.0,-6.312,2.106,7.529
gen_mol1473,3.0,-6.12,1.156,1.457
gen_mol1473,4.0,-5.73,2.396,7.719
gen_mol1473,5.0,-5.704,5.445,10.01
gen_mol1473,6.0,-5.643,2.142,7.789
gen_mol1473,7.0,-5.64,2.516,3.835
gen_mol1473,8.0,-5.625,4.276,8.264
gen_mol1473,9.0,-5.514,4.295,5.876
gen_mol1474,1.0,-5.987,0.0,0.0
gen_mol1474,2.0,-5.911,2.114,7.79
gen_mol1474,3.0,-5.908,2.359,7.525
gen_mol1474,4.0,-5.83,1.454,7.699
gen_mol1474,5.0,-5.809,5.933,8.292
gen_mol1474,6.0,-5.724,7.388,12.25
gen_mol1474,7.0,-5.663,3.794,5.678
gen_mol1474,8.0,-5.658,4.364,6.889
gen_mol1474,9.0,-5.645,4.346,5.783
gen_mol1475,1.0,-6.831,0.0,0.0
gen_mol1475,2.0,-6.443,3.414,5.057
gen_mol1475,3.0,-6.282,0.9857,1.895
gen_mol1475,4.0,-6.249,2.529,4.556
gen_mol1475,5.0,-6.175,3.575,9.207
gen_mol1475,6.0,-6.125,4.188,9.295
gen_mol1475,7.0,-6.116,1.613,9.394
gen_mol1475,8.0,-6.094,1.763,9.791
gen_mol1475,9.0,-6.078,1.556,9.621
gen_mol1476,1.0,-5.882,0.0,0.0
gen_mol1476,2.0,-5.798,1.14,7.038
gen_mol1476,3.0,-5.683,2.06,7.104
gen_mol1476,4.0,-5.547,11.53,13.75
gen_mol1476,5.0,-5.534,1.936,3.21
gen_mol1476,6.0,-5.474,1.949,6.88
gen_mol1476,7.0,-5.452,2.293,3.898
gen_mol1476,8.0,-5.325,1.859,7.035
gen_mol1476,9.0,-5.283,3.979,7.638
gen_mol1477,1.0,-5.893,0.0,0.0
gen_mol1477,2.0,-5.698,2.862,4.241
gen_mol1477,3.0,-5.69,3.849,5.863
gen_mol1477,4.0,-5.589,2.119,2.943
gen_mol1477,5.0,-5.513,10.49,14.01
gen_mol1477,6.0,-5.493,3.298,5.684
gen_mol1477,7.0,-5.48,3.834,8.977
gen_mol1477,8.0,-5.295,3.553,9.02
gen_mol1477,9.0,-5.163,3.084,7.833
gen_mol1478,1.0,-6.453,0.0,0.0
gen_mol1478,2.0,-6.381,2.762,7.652
gen_mol1478,3.0,-6.379,3.062,7.803
gen_mol1478,4.0,-6.073,4.104,6.755
gen_mol1478,5.0,-5.931,4.305,6.537
gen_mol1478,6.0,-5.587,2.134,6.619
gen_mol1478,7.0,-5.537,2.462,7.868
gen_mol1478,8.0,-5.523,4.387,7.643
gen_mol1478,9.0,-5.402,4.141,6.972
gen_mol1479,1.0,-6.248,0.0,0.0
gen_mol1479,2.0,-6.101,2.103,8.363
gen_mol1479,3.0,-5.749,1.184,1.91
gen_mol1479,4.0,-5.499,2.267,3.937
gen_mol1479,5.0,-5.36,14.6,15.75
gen_mol1479,6.0,-5.285,1.922,3.693
gen_mol1479,7.0,-5.27,2.302,4.563
gen_mol1479,8.0,-5.269,3.437,9.477
gen_mol1479,9.0,-5.2,2.002,3.148
gen_mol147,1.0,-6.359,0.0,0.0
gen_mol147,2.0,-6.126,6.006,8.954
gen_mol147,3.0,-6.05,4.855,8.535
gen_mol147,4.0,-5.932,5.493,6.647
gen_mol147,5.0,-5.823,5.917,7.693
gen_mol147,6.0,-5.796,6.039,9.418
gen_mol147,7.0,-5.738,5.937,7.457
gen_mol147,8.0,-5.654,1.407,2.472
gen_mol147,9.0,-5.619,5.849,8.775
gen_mol1480,1.0,-6.725,0.0,0.0
gen_mol1480,2.0,-6.651,5.979,9.443
gen_mol1480,3.0,-6.619,4.599,10.5
gen_mol1480,4.0,-6.25,3.836,7.264
gen_mol1480,5.0,-6.248,4.844,7.673
gen_mol1480,6.0,-6.203,3.909,7.136
gen_mol1480,7.0,-6.185,2.571,7.773
gen_mol1480,8.0,-6.028,4.999,8.267
gen_mol1480,9.0,-5.783,3.926,8.647
gen_mol1481,1.0,-6.321,0.0,0.0
gen_mol1481,2.0,-6.16,5.283,7.511
gen_mol1481,3.0,-6.147,1.552,1.767
gen_mol1481,4.0,-5.961,2.62,3.713
gen_mol1481,5.0,-5.764,7.892,11.29
gen_mol1481,6.0,-5.755,6.139,8.63
gen_mol1481,7.0,-5.712,3.881,6.484
gen_mol1481,8.0,-5.71,2.133,6.147
gen_mol1481,9.0,-5.512,5.557,7.993
gen_mol1482,1.0,-7.093,0.0,0.0
gen_mol1482,2.0,-7.032,3.366,5.954
gen_mol1482,3.0,-6.981,4.561,6.485
gen_mol1482,4.0,-6.64,3.339,6.563
gen_mol1482,5.0,-6.535,5.148,8.49
gen_mol1482,6.0,-6.485,3.193,7.219
gen_mol1482,7.0,-6.426,2.275,7.463
gen_mol1482,8.0,-6.243,1.773,2.846
gen_mol1482,9.0,-6.236,2.786,7.367
gen_mol1483,1.0,-6.57,0.0,0.0
gen_mol1483,2.0,-6.529,1.881,2.641
gen_mol1483,3.0,-6.427,5.156,10.25
gen_mol1483,4.0,-6.402,2.157,6.45
gen_mol1483,5.0,-6.384,2.422,7.047
gen_mol1483,6.0,-6.354,2.746,6.901
gen_mol1483,7.0,-6.192,4.938,9.656
gen_mol1483,8.0,-6.15,2.691,7.7
gen_mol1483,9.0,-5.865,2.746,7.229
gen_mol1484,1.0,-5.832,0.0,0.0
gen_mol1484,2.0,-5.517,2.655,5.41
gen_mol1484,3.0,-4.988,2.537,4.591
gen_mol1484,4.0,-4.906,4.293,6.443
gen_mol1484,5.0,-4.877,5.125,9.373
gen_mol1484,6.0,-4.863,4.915,6.882
gen_mol1484,7.0,-4.862,2.68,5.123
gen_mol1484,8.0,-4.856,3.201,4.919
gen_mol1484,9.0,-4.824,2.816,4.693
gen_mol1485,1.0,-6.306,0.0,0.0
gen_mol1485,2.0,-6.263,1.614,2.186
gen_mol1485,3.0,-5.932,1.971,6.696
gen_mol1485,4.0,-5.888,3.174,5.394
gen_mol1485,5.0,-5.875,2.383,3.442
gen_mol1485,6.0,-5.851,5.748,11.34
gen_mol1485,7.0,-5.694,3.794,7.541
gen_mol1485,8.0,-5.689,9.682,11.32
gen_mol1485,9.0,-5.44,2.227,6.988
gen_mol1486,1.0,-5.9,0.0,0.0
gen_mol1486,2.0,-5.857,2.506,7.685
gen_mol1486,3.0,-5.853,5.36,9.166
gen_mol1486,4.0,-5.717,1.918,6.017
gen_mol1486,5.0,-5.64,1.595,2.535
gen_mol1486,6.0,-5.601,5.323,8.582
gen_mol1486,7.0,-5.499,1.806,1.823
gen_mol1486,8.0,-5.395,2.271,5.483
gen_mol1486,9.0,-5.359,3.938,5.748
gen_mol1487,1.0,-5.557,0.0,0.0
gen_mol1487,2.0,-5.485,4.168,7.704
gen_mol1487,3.0,-5.425,2.596,7.523
gen_mol1487,4.0,-5.328,2.391,4.51
gen_mol1487,5.0,-5.299,3.247,7.24
gen_mol1487,6.0,-5.252,6.98,10.2
gen_mol1487,7.0,-5.242,5.757,9.446
gen_mol1487,8.0,-5.164,6.051,9.137
gen_mol1487,9.0,-5.072,2.866,7.617
gen_mol1488,1.0,-6.385,0.0,0.0
gen_mol1488,2.0,-5.881,2.506,3.601
gen_mol1488,3.0,-5.873,4.208,9.061
gen_mol1488,4.0,-5.872,4.076,6.723
gen_mol1488,5.0,-5.859,1.835,2.588
gen_mol1488,6.0,-5.742,4.079,8.449
gen_mol1488,7.0,-5.672,4.225,8.213
gen_mol1488,8.0,-5.525,4.62,7.863
gen_mol1488,9.0,-5.347,5.318,9.455
gen_mol1489,1.0,-5.448,0.0,0.0
gen_mol1489,2.0,-5.426,2.618,3.985
gen_mol1489,3.0,-5.414,2.091,2.828
gen_mol1489,4.0,-5.314,3.896,7.035
gen_mol1489,5.0,-5.256,2.651,5.787
gen_mol1489,6.0,-5.232,4.451,8.791
gen_mol1489,7.0,-5.153,4.014,7.447
gen_mol1489,8.0,-5.088,3.966,7.746
gen_mol1489,9.0,-4.949,2.275,5.209
gen_mol148,1.0,-6.025,0.0,0.0
gen_mol148,2.0,-5.801,4.289,6.516
gen_mol148,3.0,-5.666,2.872,5.938
gen_mol148,4.0,-5.459,1.748,5.397
gen_mol148,5.0,-5.435,1.029,1.112
gen_mol148,6.0,-5.379,2.85,4.432
gen_mol148,7.0,-5.356,2.557,5.237
gen_mol148,8.0,-5.212,1.919,5.267
gen_mol148,9.0,-5.208,3.073,4.801
gen_mol1490,1.0,-6.339,0.0,0.0
gen_mol1490,2.0,-5.889,1.852,6.916
gen_mol1490,3.0,-5.823,2.056,4.178
gen_mol1490,4.0,-5.817,4.739,9.166
gen_mol1490,5.0,-5.764,5.054,7.343
gen_mol1490,6.0,-5.762,4.764,9.712
gen_mol1490,7.0,-5.743,4.868,9.243
gen_mol1490,8.0,-5.702,4.305,6.908
gen_mol1490,9.0,-5.655,2.064,6.877
gen_mol1491,1.0,-6.396,0.0,0.0
gen_mol1491,2.0,-6.267,1.603,2.424
gen_mol1491,3.0,-6.257,2.907,4.262
gen_mol1491,4.0,-6.201,0.3148,1.026
gen_mol1491,5.0,-6.201,1.002,1.114
gen_mol1491,6.0,-6.137,2.816,8.382
gen_mol1491,7.0,-5.889,2.673,4.227
gen_mol1491,8.0,-5.773,5.636,8.022
gen_mol1491,9.0,-5.75,3.393,5.82
gen_mol1492,1.0,-5.974,0.0,0.0
gen_mol1492,2.0,-5.953,4.759,7.33
gen_mol1492,3.0,-5.823,4.97,9.609
gen_mol1492,4.0,-5.695,3.041,7.307
gen_mol1492,5.0,-5.688,2.216,7.222
gen_mol1492,6.0,-5.684,4.531,9.54
gen_mol1492,7.0,-5.441,2.592,7.289
gen_mol1492,8.0,-5.391,1.941,6.567
gen_mol1492,9.0,-5.341,2.631,6.164
gen_mol1493,1.0,-6.311,0.0,0.0
gen_mol1493,2.0,-5.961,1.312,1.739
gen_mol1493,3.0,-5.854,10.53,12.37
gen_mol1493,4.0,-5.733,1.464,2.196
gen_mol1493,5.0,-5.524,2.875,4.85
gen_mol1493,6.0,-5.393,2.365,8.239
gen_mol1493,7.0,-5.235,4.599,10.07
gen_mol1493,8.0,39.11,3.636,9.27
gen_mol1494,1.0,-6.859,0.0,0.0
gen_mol1494,2.0,-6.623,2.618,4.473
gen_mol1494,3.0,-6.555,3.593,4.551
gen_mol1494,4.0,-6.234,2.169,3.609
gen_mol1494,5.0,-6.229,2.329,8.189
gen_mol1494,6.0,-6.18,2.067,8.416
gen_mol1494,7.0,-6.04,2.747,8.209
gen_mol1494,8.0,-6.039,2.521,4.231
gen_mol1494,9.0,-6.019,3.152,9.027
gen_mol1495,1.0,-5.762,0.0,0.0
gen_mol1495,2.0,-5.685,1.953,6.926
gen_mol1495,3.0,-5.544,4.84,7.888
gen_mol1495,4.0,-5.515,5.437,8.579
gen_mol1495,5.0,-5.497,2.667,3.934
gen_mol1495,6.0,-5.459,2.078,3.416
gen_mol1495,7.0,-5.423,5.225,8.502
gen_mol1495,8.0,-5.367,2.712,6.805
gen_mol1495,9.0,-5.255,1.791,2.568
gen_mol1496,1.0,-5.787,0.0,0.0
gen_mol1496,2.0,-5.717,2.401,5.579
gen_mol1496,3.0,-5.62,3.099,6.467
gen_mol1496,4.0,-5.605,2.444,6.475
gen_mol1496,5.0,-5.322,2.668,6.291
gen_mol1496,6.0,-5.19,2.31,6.51
